task1,task2,localizer1,localizer2,froi1,froi2,overlap,subject
SWNloc,EventsOrig,S-N,Sem_photominusPerc_photo,4,8,0.0,067
SWNloc,EventsOrig,S-N,Sem_photominusPerc_photo,4,9,0.0,067
SWNloc,EventsOrig,S-N,Sem_photominusPerc_photo,4,10,0.0,067
SWNloc,EventsOrig,S-N,Sem_photominusPerc_photo,4,11,0.0,067
SWNloc,EventsOrig,S-N,Sem_photominusPerc_photo,5,1,0.0,067
SWNloc,EventsOrig,S-N,Sem_photominusPerc_photo,5,2,0.0,067
SWNloc,EventsOrig,S-N,Sem_photominusPerc_photo,5,3,0.0,067
SWNloc,EventsOrig,S-N,Sem_photominusPerc_photo,5,4,0.0,067
SWNloc,EventsOrig,S-N,Sem_photominusPerc_photo,5,5,0.0,067
SWNloc,EventsOrig,S-N,Sem_photominusPerc_photo,5,6,0.0,067
SWNloc,EventsOrig,S-N,Sem_photominusPerc_photo,5,7,0.0,067
SWNloc,EventsOrig,S-N,Sem_photominusPerc_photo,5,8,0.0,067
SWNloc,EventsOrig,S-N,Sem_photominusPerc_photo,5,9,0.0,067
SWNloc,EventsOrig,S-N,Sem_photominusPerc_photo,5,10,0.0,067
SWNloc,EventsOrig,S-N,Sem_photominusPerc_photo,5,11,0.0,067
SWNloc,EventsOrig,S-N,Sem_photominusPerc_photo,6,1,0.0,067
SWNloc,EventsOrig,S-N,Sem_photominusPerc_photo,6,2,0.02702702702702703,067
SWNloc,EventsOrig,S-N,Sem_photominusPerc_photo,6,3,0.0,067
SWNloc,EventsOrig,S-N,Sem_photominusPerc_photo,6,4,0.0,067
SWNloc,EventsOrig,S-N,Sem_photominusPerc_photo,6,5,0.0,067
SWNloc,EventsOrig,S-N,Sem_photominusPerc_photo,6,6,0.0,067
SWNloc,EventsOrig,S-N,Sem_photominusPerc_photo,6,7,0.0,067
SWNloc,EventsOrig,S-N,Sem_photominusPerc_photo,6,8,0.0,067
SWNloc,EventsOrig,S-N,Sem_photominusPerc_photo,6,9,0.0,067
SWNloc,EventsOrig,S-N,Sem_photominusPerc_photo,6,10,0.0,067
SWNloc,EventsOrig,S-N,Sem_photominusPerc_photo,6,11,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,1,1,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,1,2,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,1,3,0.1270718232044199,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,1,4,0.248,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,1,5,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,1,6,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,1,7,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,1,8,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,1,9,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,1,10,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,1,11,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,2,1,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,2,2,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,2,3,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,2,4,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,2,5,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,2,6,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,2,7,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,2,8,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,2,9,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,2,10,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,2,11,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,3,1,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,3,2,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,3,3,0.359375,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,3,4,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,3,5,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,3,6,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,3,7,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,3,8,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,3,9,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,3,10,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,3,11,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,4,1,0.24324324324324326,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,4,2,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,4,3,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,4,4,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,4,5,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,4,6,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,4,7,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,4,8,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,4,9,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,4,10,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,4,11,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,5,1,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,5,2,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,5,3,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,5,4,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,5,5,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,5,6,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,5,7,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,5,8,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,5,9,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,5,10,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,5,11,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,6,1,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,6,2,0.13513513513513514,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,6,3,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,6,4,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,6,5,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,6,6,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,6,7,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,6,8,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,6,9,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,6,10,0.0,067
SWNloc,EventsOrig,S-N,Sem_sentminusPerc_sent,6,11,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,1,1,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,1,2,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,1,3,0.13812154696132597,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,1,4,0.168,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,1,5,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,1,6,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,1,7,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,1,8,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,1,9,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,1,10,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,1,11,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,2,1,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,2,2,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,2,3,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,2,4,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,2,5,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,2,6,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,2,7,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,2,8,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,2,9,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,2,10,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,2,11,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,3,1,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,3,2,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,3,3,0.296875,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,3,4,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,3,5,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,3,6,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,3,7,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,3,8,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,3,9,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,3,10,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,3,11,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,4,1,0.06756756756756757,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,4,2,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,4,3,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,4,4,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,4,5,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,4,6,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,4,7,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,4,8,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,4,9,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,4,10,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,4,11,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,5,1,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,5,2,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,5,3,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,5,4,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,5,5,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,5,6,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,5,7,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,5,8,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,5,9,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,5,10,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,5,11,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,6,1,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,6,2,0.08108108108108109,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,6,3,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,6,4,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,6,5,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,6,6,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,6,7,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,6,8,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,6,9,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,6,10,0.0,067
SWNloc,EventsOrig,S-N,SemMinusPercBothMax,6,11,0.0,067
SWNloc,SWNloc,S-N,S-N,1,1,0.5045351473922902,067
SWNloc,SWNloc,S-N,S-N,1,2,0.0,067
SWNloc,SWNloc,S-N,S-N,1,3,0.0,067
SWNloc,SWNloc,S-N,S-N,1,4,0.0,067
SWNloc,SWNloc,S-N,S-N,1,5,0.0,067
SWNloc,SWNloc,S-N,S-N,1,6,0.0,067
SWNloc,SWNloc,S-N,S-N,2,1,0.0,067
SWNloc,SWNloc,S-N,S-N,2,2,0.24691358024691357,067
SWNloc,SWNloc,S-N,S-N,2,3,0.0,067
SWNloc,SWNloc,S-N,S-N,2,4,0.0,067
SWNloc,SWNloc,S-N,S-N,2,5,0.0,067
SWNloc,SWNloc,S-N,S-N,2,6,0.0,067
SWNloc,SWNloc,S-N,S-N,3,1,0.0,067
SWNloc,SWNloc,S-N,S-N,3,2,0.0,067
SWNloc,SWNloc,S-N,S-N,3,3,0.140625,067
SWNloc,SWNloc,S-N,S-N,3,4,0.0,067
SWNloc,SWNloc,S-N,S-N,3,5,0.0,067
SWNloc,SWNloc,S-N,S-N,3,6,0.0,067
SWNloc,SWNloc,S-N,S-N,4,1,0.0,067
SWNloc,SWNloc,S-N,S-N,4,2,0.0,067
SWNloc,SWNloc,S-N,S-N,4,3,0.0,067
SWNloc,SWNloc,S-N,S-N,4,4,0.26126126126126126,067
SWNloc,SWNloc,S-N,S-N,4,5,0.0,067
SWNloc,SWNloc,S-N,S-N,4,6,0.0,067
SWNloc,SWNloc,S-N,S-N,5,1,0.0,067
SWNloc,SWNloc,S-N,S-N,5,2,0.0,067
SWNloc,SWNloc,S-N,S-N,5,3,0.0,067
SWNloc,SWNloc,S-N,S-N,5,4,0.0,067
SWNloc,SWNloc,S-N,S-N,5,5,0.5507246376811594,067
SWNloc,SWNloc,S-N,S-N,5,6,0.0,067
SWNloc,SWNloc,S-N,S-N,6,1,0.0,067
SWNloc,SWNloc,S-N,S-N,6,2,0.0,067
SWNloc,SWNloc,S-N,S-N,6,3,0.0,067
SWNloc,SWNloc,S-N,S-N,6,4,0.0,067
SWNloc,SWNloc,S-N,S-N,6,5,0.0,067
SWNloc,SWNloc,S-N,S-N,6,6,0.21621621621621623,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,1,1,0.2640449438202247,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,1,2,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,1,3,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,1,4,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,1,5,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,1,6,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,1,7,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,1,8,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,1,9,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,1,10,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,1,11,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,2,1,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,2,2,0.2672413793103448,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,2,3,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,2,4,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,2,5,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,2,6,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,2,7,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,2,8,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,2,9,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,2,10,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,2,11,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,3,1,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,3,2,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,3,3,0.2265193370165746,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,3,4,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,3,5,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,3,6,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,3,7,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,3,8,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,3,9,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,3,10,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,3,11,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,4,1,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,4,2,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,4,3,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,4,4,0.216,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,4,5,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,4,6,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,4,7,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,4,8,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,4,9,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,4,10,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,4,11,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,5,1,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,5,2,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,5,3,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,5,4,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,5,5,0.7796610169491526,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,5,6,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,5,7,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,5,8,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,5,9,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,5,10,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,5,11,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,6,1,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,6,2,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,6,3,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,6,4,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,6,5,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,6,6,0.17346938775510204,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,6,7,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,6,8,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,6,9,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,6,10,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,6,11,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,7,1,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,7,2,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,7,3,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,7,4,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,7,5,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,7,6,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,7,7,0.043478260869565216,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,7,8,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,7,9,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,7,10,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,7,11,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,8,1,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,8,2,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,8,3,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,8,4,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,8,5,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,8,6,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,8,7,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,8,8,0.07476635514018691,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,8,9,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,8,10,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,8,11,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,9,1,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,9,2,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,9,3,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,9,4,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,9,5,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,9,6,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,9,7,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,9,8,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,9,9,0.6,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,9,10,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,9,11,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,10,1,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,10,2,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,10,3,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,10,4,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,10,5,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,10,6,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,10,7,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,10,8,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,10,9,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,10,10,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,10,11,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,11,1,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,11,2,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,11,3,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,11,4,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,11,5,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,11,6,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,11,7,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,11,8,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,11,9,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,11,10,0.0,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_photominusPerc_photo,11,11,0.3090909090909091,067
EventsOrig,EventsOrig,Sem_photominusPerc_photo,Sem_sentminusPerc_sent,1,1,0.27808988764044945,067
