froi1,froi2,overlap,run1,run2,subject
3,3,0.6022099447513812,2,orth2,087
3,4,0.0,2,orth2,087
3,5,0.0,2,orth2,087
3,6,0.0,2,orth2,087
3,7,0.0,2,orth2,087
3,8,0.0,2,orth2,087
3,9,0.0,2,orth2,087
3,10,0.0,2,orth2,087
3,11,0.0,2,orth2,087
4,1,0.0,2,orth2,087
4,2,0.0,2,orth2,087
4,3,0.0,2,orth2,087
4,4,0.112,2,orth2,087
4,5,0.0,2,orth2,087
4,6,0.0,2,orth2,087
4,7,0.0,2,orth2,087
4,8,0.0,2,orth2,087
4,9,0.0,2,orth2,087
4,10,0.0,2,orth2,087
4,11,0.0,2,orth2,087
5,1,0.0,2,orth2,087
5,2,0.0,2,orth2,087
5,3,0.0,2,orth2,087
5,4,0.0,2,orth2,087
5,5,0.19491525423728814,2,orth2,087
5,6,0.0,2,orth2,087
5,7,0.0,2,orth2,087
5,8,0.0,2,orth2,087
5,9,0.0,2,orth2,087
5,10,0.0,2,orth2,087
5,11,0.0,2,orth2,087
6,1,0.0,2,orth2,087
6,2,0.0,2,orth2,087
6,3,0.0,2,orth2,087
6,4,0.0,2,orth2,087
6,5,0.0,2,orth2,087
6,6,0.6938775510204082,2,orth2,087
6,7,0.0,2,orth2,087
6,8,0.0,2,orth2,087
6,9,0.0,2,orth2,087
6,10,0.0,2,orth2,087
6,11,0.0,2,orth2,087
7,1,0.0,2,orth2,087
7,2,0.0,2,orth2,087
7,3,0.0,2,orth2,087
7,4,0.0,2,orth2,087
7,5,0.0,2,orth2,087
7,6,0.0,2,orth2,087
7,7,0.34782608695652173,2,orth2,087
7,8,0.0,2,orth2,087
7,9,0.0,2,orth2,087
7,10,0.0,2,orth2,087
7,11,0.0,2,orth2,087
8,1,0.0,2,orth2,087
8,2,0.0,2,orth2,087
8,3,0.0,2,orth2,087
8,4,0.0,2,orth2,087
8,5,0.0,2,orth2,087
8,6,0.0,2,orth2,087
8,7,0.0,2,orth2,087
8,8,0.5887850467289719,2,orth2,087
8,9,0.0,2,orth2,087
8,10,0.0,2,orth2,087
8,11,0.0,2,orth2,087
9,1,0.0,2,orth2,087
9,2,0.0,2,orth2,087
9,3,0.0,2,orth2,087
9,4,0.0,2,orth2,087
9,5,0.0,2,orth2,087
9,6,0.0,2,orth2,087
9,7,0.0,2,orth2,087
9,8,0.0,2,orth2,087
9,9,0.18461538461538463,2,orth2,087
9,10,0.0,2,orth2,087
9,11,0.0,2,orth2,087
10,1,0.0,2,orth2,087
10,2,0.0,2,orth2,087
10,3,0.0,2,orth2,087
10,4,0.0,2,orth2,087
10,5,0.0,2,orth2,087
10,6,0.0,2,orth2,087
10,7,0.0,2,orth2,087
10,8,0.0,2,orth2,087
10,9,0.0,2,orth2,087
10,10,0.39655172413793105,2,orth2,087
10,11,0.0,2,orth2,087
11,1,0.0,2,orth2,087
11,2,0.0,2,orth2,087
11,3,0.0,2,orth2,087
11,4,0.0,2,orth2,087
11,5,0.0,2,orth2,087
11,6,0.0,2,orth2,087
11,7,0.0,2,orth2,087
11,8,0.0,2,orth2,087
11,9,0.0,2,orth2,087
11,10,0.0,2,orth2,087
11,11,0.10909090909090909,2,orth2,087
1,1,0.20786516853932585,orth1,1,078
1,2,0.0,orth1,1,078
1,3,0.0,orth1,1,078
1,4,0.0,orth1,1,078
1,5,0.0,orth1,1,078
1,6,0.0,orth1,1,078
1,7,0.0,orth1,1,078
1,8,0.0,orth1,1,078
1,9,0.0,orth1,1,078
1,10,0.0,orth1,1,078
1,11,0.0,orth1,1,078
2,1,0.0,orth1,1,078
2,2,0.3017241379310345,orth1,1,078
2,3,0.0,orth1,1,078
2,4,0.0,orth1,1,078
2,5,0.0,orth1,1,078
2,6,0.0,orth1,1,078
2,7,0.0,orth1,1,078
2,8,0.0,orth1,1,078
2,9,0.0,orth1,1,078
2,10,0.0,orth1,1,078
2,11,0.0,orth1,1,078
3,1,0.0,orth1,1,078
3,2,0.0,orth1,1,078
3,3,0.3812154696132597,orth1,1,078
3,4,0.0,orth1,1,078
3,5,0.0,orth1,1,078
3,6,0.0,orth1,1,078
3,7,0.0,orth1,1,078
3,8,0.0,orth1,1,078
3,9,0.0,orth1,1,078
3,10,0.0,orth1,1,078
3,11,0.0,orth1,1,078
4,1,0.0,orth1,1,078
4,2,0.0,orth1,1,078
4,3,0.0,orth1,1,078
4,4,0.232,orth1,1,078
4,5,0.0,orth1,1,078
4,6,0.0,orth1,1,078
4,7,0.0,orth1,1,078
4,8,0.0,orth1,1,078
4,9,0.0,orth1,1,078
4,10,0.0,orth1,1,078
4,11,0.0,orth1,1,078
5,1,0.0,orth1,1,078
5,2,0.0,orth1,1,078
5,3,0.0,orth1,1,078
5,4,0.0,orth1,1,078
5,5,0.19491525423728814,orth1,1,078
5,6,0.0,orth1,1,078
5,7,0.0,orth1,1,078
5,8,0.0,orth1,1,078
5,9,0.0,orth1,1,078
5,10,0.0,orth1,1,078
5,11,0.0,orth1,1,078
6,1,0.0,orth1,1,078
6,2,0.0,orth1,1,078
6,3,0.0,orth1,1,078
6,4,0.0,orth1,1,078
6,5,0.0,orth1,1,078
6,6,0.2755102040816326,orth1,1,078
6,7,0.0,orth1,1,078
6,8,0.0,orth1,1,078
6,9,0.0,orth1,1,078
6,10,0.0,orth1,1,078
6,11,0.0,orth1,1,078
7,1,0.0,orth1,1,078
7,2,0.0,orth1,1,078
7,3,0.0,orth1,1,078
7,4,0.0,orth1,1,078
7,5,0.0,orth1,1,078
7,6,0.0,orth1,1,078
7,7,0.5,orth1,1,078
7,8,0.0,orth1,1,078
7,9,0.0,orth1,1,078
7,10,0.0,orth1,1,078
7,11,0.0,orth1,1,078
8,1,0.0,orth1,1,078
8,2,0.0,orth1,1,078
8,3,0.0,orth1,1,078
8,4,0.0,orth1,1,078
8,5,0.0,orth1,1,078
8,6,0.0,orth1,1,078
8,7,0.0,orth1,1,078
8,8,0.17757009345794392,orth1,1,078
8,9,0.0,orth1,1,078
8,10,0.0,orth1,1,078
8,11,0.0,orth1,1,078
9,1,0.0,orth1,1,078
9,2,0.0,orth1,1,078
9,3,0.0,orth1,1,078
9,4,0.0,orth1,1,078
9,5,0.0,orth1,1,078
9,6,0.0,orth1,1,078
9,7,0.0,orth1,1,078
9,8,0.0,orth1,1,078
9,9,0.06153846153846154,orth1,1,078
9,10,0.0,orth1,1,078
9,11,0.0,orth1,1,078
10,1,0.0,orth1,1,078
10,2,0.0,orth1,1,078
10,3,0.0,orth1,1,078
10,4,0.0,orth1,1,078
10,5,0.0,orth1,1,078
10,6,0.0,orth1,1,078
10,7,0.0,orth1,1,078
10,8,0.0,orth1,1,078
10,9,0.0,orth1,1,078
10,10,0.05172413793103448,orth1,1,078
10,11,0.0,orth1,1,078
11,1,0.0,orth1,1,078
11,2,0.0,orth1,1,078
11,3,0.0,orth1,1,078
11,4,0.0,orth1,1,078
11,5,0.0,orth1,1,078
11,6,0.0,orth1,1,078
11,7,0.0,orth1,1,078
11,8,0.0,orth1,1,078
11,9,0.0,orth1,1,078
11,10,0.0,orth1,1,078
11,11,0.01818181818181818,orth1,1,078
1,1,0.3539325842696629,orth2,2,078
1,2,0.0,orth2,2,078
1,3,0.0,orth2,2,078
1,4,0.0,orth2,2,078
1,5,0.0,orth2,2,078
1,6,0.0,orth2,2,078
1,7,0.0,orth2,2,078
1,8,0.0,orth2,2,078
1,9,0.0,orth2,2,078
1,10,0.0,orth2,2,078
1,11,0.0,orth2,2,078
2,1,0.0,orth2,2,078
2,2,0.5172413793103449,orth2,2,078
2,3,0.0,orth2,2,078
2,4,0.0,orth2,2,078
2,5,0.0,orth2,2,078
2,6,0.0,orth2,2,078
2,7,0.0,orth2,2,078
2,8,0.0,orth2,2,078
2,9,0.0,orth2,2,078
2,10,0.0,orth2,2,078
2,11,0.0,orth2,2,078
3,1,0.0,orth2,2,078
3,2,0.0,orth2,2,078
3,3,0.6629834254143646,orth2,2,078
3,4,0.0,orth2,2,078
3,5,0.0,orth2,2,078
3,6,0.0,orth2,2,078
3,7,0.0,orth2,2,078
3,8,0.0,orth2,2,078
3,9,0.0,orth2,2,078
3,10,0.0,orth2,2,078
3,11,0.0,orth2,2,078
4,1,0.0,orth2,2,078
4,2,0.0,orth2,2,078
4,3,0.0,orth2,2,078
4,4,0.408,orth2,2,078
4,5,0.0,orth2,2,078
4,6,0.0,orth2,2,078
4,7,0.0,orth2,2,078
4,8,0.0,orth2,2,078
4,9,0.0,orth2,2,078
4,10,0.0,orth2,2,078
4,11,0.0,orth2,2,078
5,1,0.0,orth2,2,078
5,2,0.0,orth2,2,078
5,3,0.0,orth2,2,078
5,4,0.0,orth2,2,078
5,5,0.13559322033898305,orth2,2,078
5,6,0.0,orth2,2,078
5,7,0.0,orth2,2,078
5,8,0.0,orth2,2,078
5,9,0.0,orth2,2,078
5,10,0.0,orth2,2,078
5,11,0.0,orth2,2,078
6,1,0.0,orth2,2,078
6,2,0.0,orth2,2,078
6,3,0.0,orth2,2,078
6,4,0.0,orth2,2,078
6,5,0.0,orth2,2,078
6,6,0.5,orth2,2,078
6,7,0.0,orth2,2,078
6,8,0.0,orth2,2,078
6,9,0.0,orth2,2,078
6,10,0.0,orth2,2,078
6,11,0.0,orth2,2,078
7,1,0.0,orth2,2,078
7,2,0.0,orth2,2,078
7,3,0.0,orth2,2,078
7,4,0.0,orth2,2,078
7,5,0.0,orth2,2,078
7,6,0.0,orth2,2,078
7,7,0.2826086956521739,orth2,2,078
7,8,0.0,orth2,2,078
7,9,0.0,orth2,2,078
7,10,0.0,orth2,2,078
7,11,0.0,orth2,2,078
8,1,0.0,orth2,2,078
8,2,0.0,orth2,2,078
8,3,0.0,orth2,2,078
8,4,0.0,orth2,2,078
8,5,0.0,orth2,2,078
8,6,0.0,orth2,2,078
8,7,0.0,orth2,2,078
8,8,0.3925233644859813,orth2,2,078
8,9,0.0,orth2,2,078
8,10,0.0,orth2,2,078
8,11,0.0,orth2,2,078
9,1,0.0,orth2,2,078
9,2,0.0,orth2,2,078
9,3,0.0,orth2,2,078
9,4,0.0,orth2,2,078
9,5,0.0,orth2,2,078
9,6,0.0,orth2,2,078
9,7,0.0,orth2,2,078
9,8,0.0,orth2,2,078
9,9,0.16923076923076924,orth2,2,078
9,10,0.0,orth2,2,078
9,11,0.0,orth2,2,078
10,1,0.0,orth2,2,078
10,2,0.0,orth2,2,078
10,3,0.0,orth2,2,078
10,4,0.0,orth2,2,078
10,5,0.0,orth2,2,078
10,6,0.0,orth2,2,078
10,7,0.0,orth2,2,078
10,8,0.0,orth2,2,078
10,9,0.0,orth2,2,078
10,10,0.06896551724137931,orth2,2,078
10,11,0.0,orth2,2,078
11,1,0.0,orth2,2,078
11,2,0.0,orth2,2,078
11,3,0.0,orth2,2,078
11,4,0.0,orth2,2,078
11,5,0.0,orth2,2,078
11,6,0.0,orth2,2,078
11,7,0.0,orth2,2,078
11,8,0.0,orth2,2,078
11,9,0.0,orth2,2,078
11,10,0.0,orth2,2,078
11,11,0.18181818181818182,orth2,2,078
1,1,0.3539325842696629,1,orth1,078
1,2,0.0,1,orth1,078
1,3,0.0,1,orth1,078
1,4,0.0,1,orth1,078
1,5,0.0,1,orth1,078
1,6,0.0,1,orth1,078
1,7,0.0,1,orth1,078
1,8,0.0,1,orth1,078
1,9,0.0,1,orth1,078
1,10,0.0,1,orth1,078
1,11,0.0,1,orth1,078
2,1,0.0,1,orth1,078
2,2,0.5172413793103449,1,orth1,078
2,3,0.0,1,orth1,078
2,4,0.0,1,orth1,078
2,5,0.0,1,orth1,078
2,6,0.0,1,orth1,078
2,7,0.0,1,orth1,078
2,8,0.0,1,orth1,078
2,9,0.0,1,orth1,078
2,10,0.0,1,orth1,078
2,11,0.0,1,orth1,078
3,1,0.0,1,orth1,078
3,2,0.0,1,orth1,078
3,3,0.6629834254143646,1,orth1,078
3,4,0.0,1,orth1,078
3,5,0.0,1,orth1,078
3,6,0.0,1,orth1,078
3,7,0.0,1,orth1,078
3,8,0.0,1,orth1,078
3,9,0.0,1,orth1,078
3,10,0.0,1,orth1,078
3,11,0.0,1,orth1,078
4,1,0.0,1,orth1,078
4,2,0.0,1,orth1,078
4,3,0.0,1,orth1,078
4,4,0.408,1,orth1,078
4,5,0.0,1,orth1,078
4,6,0.0,1,orth1,078
4,7,0.0,1,orth1,078
4,8,0.0,1,orth1,078
4,9,0.0,1,orth1,078
4,10,0.0,1,orth1,078
4,11,0.0,1,orth1,078
5,1,0.0,1,orth1,078
5,2,0.0,1,orth1,078
5,3,0.0,1,orth1,078
5,4,0.0,1,orth1,078
5,5,0.13559322033898305,1,orth1,078
5,6,0.0,1,orth1,078
5,7,0.0,1,orth1,078
5,8,0.0,1,orth1,078
5,9,0.0,1,orth1,078
5,10,0.0,1,orth1,078
5,11,0.0,1,orth1,078
6,1,0.0,1,orth1,078
6,2,0.0,1,orth1,078
6,3,0.0,1,orth1,078
6,4,0.0,1,orth1,078
6,5,0.0,1,orth1,078
6,6,0.5,1,orth1,078
6,7,0.0,1,orth1,078
6,8,0.0,1,orth1,078
6,9,0.0,1,orth1,078
6,10,0.0,1,orth1,078
6,11,0.0,1,orth1,078
7,1,0.0,1,orth1,078
7,2,0.0,1,orth1,078
7,3,0.0,1,orth1,078
7,4,0.0,1,orth1,078
7,5,0.0,1,orth1,078
7,6,0.0,1,orth1,078
7,7,0.2826086956521739,1,orth1,078
7,8,0.0,1,orth1,078
7,9,0.0,1,orth1,078
7,10,0.0,1,orth1,078
7,11,0.0,1,orth1,078
8,1,0.0,1,orth1,078
8,2,0.0,1,orth1,078
8,3,0.0,1,orth1,078
8,4,0.0,1,orth1,078
8,5,0.0,1,orth1,078
8,6,0.0,1,orth1,078
8,7,0.0,1,orth1,078
8,8,0.3925233644859813,1,orth1,078
8,9,0.0,1,orth1,078
8,10,0.0,1,orth1,078
8,11,0.0,1,orth1,078
9,1,0.0,1,orth1,078
9,2,0.0,1,orth1,078
9,3,0.0,1,orth1,078
9,4,0.0,1,orth1,078
9,5,0.0,1,orth1,078
9,6,0.0,1,orth1,078
9,7,0.0,1,orth1,078
9,8,0.0,1,orth1,078
9,9,0.16923076923076924,1,orth1,078
9,10,0.0,1,orth1,078
9,11,0.0,1,orth1,078
10,1,0.0,1,orth1,078
10,2,0.0,1,orth1,078
10,3,0.0,1,orth1,078
10,4,0.0,1,orth1,078
10,5,0.0,1,orth1,078
10,6,0.0,1,orth1,078
10,7,0.0,1,orth1,078
10,8,0.0,1,orth1,078
10,9,0.0,1,orth1,078
10,10,0.06896551724137931,1,orth1,078
10,11,0.0,1,orth1,078
11,1,0.0,1,orth1,078
11,2,0.0,1,orth1,078
11,3,0.0,1,orth1,078
11,4,0.0,1,orth1,078
11,5,0.0,1,orth1,078
11,6,0.0,1,orth1,078
11,7,0.0,1,orth1,078
11,8,0.0,1,orth1,078
11,9,0.0,1,orth1,078
11,10,0.0,1,orth1,078
11,11,0.18181818181818182,1,orth1,078
1,1,0.20786516853932585,2,orth2,078
1,2,0.0,2,orth2,078
1,3,0.0,2,orth2,078
1,4,0.0,2,orth2,078
1,5,0.0,2,orth2,078
1,6,0.0,2,orth2,078
1,7,0.0,2,orth2,078
1,8,0.0,2,orth2,078
1,9,0.0,2,orth2,078
1,10,0.0,2,orth2,078
1,11,0.0,2,orth2,078
2,1,0.0,2,orth2,078
2,2,0.3017241379310345,2,orth2,078
2,3,0.0,2,orth2,078
2,4,0.0,2,orth2,078
2,5,0.0,2,orth2,078
2,6,0.0,2,orth2,078
2,7,0.0,2,orth2,078
2,8,0.0,2,orth2,078
2,9,0.0,2,orth2,078
2,10,0.0,2,orth2,078
2,11,0.0,2,orth2,078
3,1,0.0,2,orth2,078
3,2,0.0,2,orth2,078
3,3,0.3812154696132597,2,orth2,078
3,4,0.0,2,orth2,078
3,5,0.0,2,orth2,078
3,6,0.0,2,orth2,078
3,7,0.0,2,orth2,078
3,8,0.0,2,orth2,078
3,9,0.0,2,orth2,078
3,10,0.0,2,orth2,078
3,11,0.0,2,orth2,078
4,1,0.0,2,orth2,078
4,2,0.0,2,orth2,078
4,3,0.0,2,orth2,078
4,4,0.232,2,orth2,078
4,5,0.0,2,orth2,078
4,6,0.0,2,orth2,078
4,7,0.0,2,orth2,078
4,8,0.0,2,orth2,078
4,9,0.0,2,orth2,078
4,10,0.0,2,orth2,078
4,11,0.0,2,orth2,078
5,1,0.0,2,orth2,078
5,2,0.0,2,orth2,078
5,3,0.0,2,orth2,078
5,4,0.0,2,orth2,078
5,5,0.19491525423728814,2,orth2,078
5,6,0.0,2,orth2,078
5,7,0.0,2,orth2,078
5,8,0.0,2,orth2,078
5,9,0.0,2,orth2,078
5,10,0.0,2,orth2,078
5,11,0.0,2,orth2,078
6,1,0.0,2,orth2,078
6,2,0.0,2,orth2,078
6,3,0.0,2,orth2,078
6,4,0.0,2,orth2,078
6,5,0.0,2,orth2,078
6,6,0.2755102040816326,2,orth2,078
6,7,0.0,2,orth2,078
6,8,0.0,2,orth2,078
6,9,0.0,2,orth2,078
6,10,0.0,2,orth2,078
6,11,0.0,2,orth2,078
7,1,0.0,2,orth2,078
7,2,0.0,2,orth2,078
7,3,0.0,2,orth2,078
7,4,0.0,2,orth2,078
7,5,0.0,2,orth2,078
7,6,0.0,2,orth2,078
7,7,0.5,2,orth2,078
7,8,0.0,2,orth2,078
7,9,0.0,2,orth2,078
7,10,0.0,2,orth2,078
7,11,0.0,2,orth2,078
8,1,0.0,2,orth2,078
8,2,0.0,2,orth2,078
8,3,0.0,2,orth2,078
8,4,0.0,2,orth2,078
8,5,0.0,2,orth2,078
8,6,0.0,2,orth2,078
8,7,0.0,2,orth2,078
8,8,0.17757009345794392,2,orth2,078
8,9,0.0,2,orth2,078
8,10,0.0,2,orth2,078
8,11,0.0,2,orth2,078
9,1,0.0,2,orth2,078
9,2,0.0,2,orth2,078
9,3,0.0,2,orth2,078
9,4,0.0,2,orth2,078
9,5,0.0,2,orth2,078
9,6,0.0,2,orth2,078
9,7,0.0,2,orth2,078
9,8,0.0,2,orth2,078
9,9,0.06153846153846154,2,orth2,078
9,10,0.0,2,orth2,078
9,11,0.0,2,orth2,078
10,1,0.0,2,orth2,078
10,2,0.0,2,orth2,078
10,3,0.0,2,orth2,078
10,4,0.0,2,orth2,078
10,5,0.0,2,orth2,078
10,6,0.0,2,orth2,078
10,7,0.0,2,orth2,078
10,8,0.0,2,orth2,078
10,9,0.0,2,orth2,078
10,10,0.05172413793103448,2,orth2,078
10,11,0.0,2,orth2,078
11,1,0.0,2,orth2,078
11,2,0.0,2,orth2,078
11,3,0.0,2,orth2,078
11,4,0.0,2,orth2,078
11,5,0.0,2,orth2,078
11,6,0.0,2,orth2,078
11,7,0.0,2,orth2,078
11,8,0.0,2,orth2,078
11,9,0.0,2,orth2,078
11,10,0.0,2,orth2,078
11,11,0.01818181818181818,2,orth2,078
1,1,0.12921348314606743,orth1,1,089
1,2,0.0,orth1,1,089
1,3,0.0,orth1,1,089
1,4,0.0,orth1,1,089
1,5,0.0,orth1,1,089
1,6,0.0,orth1,1,089
1,7,0.0,orth1,1,089
1,8,0.0,orth1,1,089
1,9,0.0,orth1,1,089
1,10,0.0,orth1,1,089
1,11,0.0,orth1,1,089
2,1,0.0,orth1,1,089
2,2,0.22413793103448276,orth1,1,089
2,3,0.0,orth1,1,089
2,4,0.0,orth1,1,089
2,5,0.0,orth1,1,089
2,6,0.0,orth1,1,089
2,7,0.0,orth1,1,089
2,8,0.0,orth1,1,089
2,9,0.0,orth1,1,089
2,10,0.0,orth1,1,089
2,11,0.0,orth1,1,089
3,1,0.0,orth1,1,089
3,2,0.0,orth1,1,089
3,3,0.027624309392265192,orth1,1,089
3,4,0.0,orth1,1,089
3,5,0.0,orth1,1,089
3,6,0.0,orth1,1,089
3,7,0.0,orth1,1,089
3,8,0.0,orth1,1,089
3,9,0.0,orth1,1,089
3,10,0.0,orth1,1,089
3,11,0.0,orth1,1,089
4,1,0.0,orth1,1,089
4,2,0.0,orth1,1,089
4,3,0.0,orth1,1,089
4,4,0.296,orth1,1,089
4,5,0.0,orth1,1,089
4,6,0.0,orth1,1,089
4,7,0.0,orth1,1,089
4,8,0.0,orth1,1,089
4,9,0.0,orth1,1,089
4,10,0.0,orth1,1,089
4,11,0.0,orth1,1,089
5,1,0.0,orth1,1,089
5,2,0.0,orth1,1,089
5,3,0.0,orth1,1,089
5,4,0.0,orth1,1,089
5,5,0.09322033898305085,orth1,1,089
5,6,0.0,orth1,1,089
5,7,0.0,orth1,1,089
5,8,0.0,orth1,1,089
5,9,0.0,orth1,1,089
5,10,0.0,orth1,1,089
5,11,0.0,orth1,1,089
6,1,0.0,orth1,1,089
6,2,0.0,orth1,1,089
6,3,0.0,orth1,1,089
6,4,0.0,orth1,1,089
6,5,0.0,orth1,1,089
6,6,0.05102040816326531,orth1,1,089
6,7,0.0,orth1,1,089
6,8,0.0,orth1,1,089
6,9,0.0,orth1,1,089
6,10,0.0,orth1,1,089
6,11,0.0,orth1,1,089
7,1,0.0,orth1,1,089
7,2,0.0,orth1,1,089
7,3,0.0,orth1,1,089
7,4,0.0,orth1,1,089
7,5,0.0,orth1,1,089
7,6,0.0,orth1,1,089
7,7,0.08695652173913043,orth1,1,089
7,8,0.0,orth1,1,089
7,9,0.0,orth1,1,089
7,10,0.0,orth1,1,089
7,11,0.0,orth1,1,089
8,1,0.0,orth1,1,089
8,2,0.0,orth1,1,089
8,3,0.0,orth1,1,089
8,4,0.0,orth1,1,089
8,5,0.0,orth1,1,089
8,6,0.0,orth1,1,089
8,7,0.0,orth1,1,089
8,8,0.056074766355140186,orth1,1,089
8,9,0.0,orth1,1,089
8,10,0.0,orth1,1,089
8,11,0.0,orth1,1,089
9,1,0.0,orth1,1,089
9,2,0.0,orth1,1,089
9,3,0.0,orth1,1,089
9,4,0.0,orth1,1,089
9,5,0.0,orth1,1,089
9,6,0.0,orth1,1,089
9,7,0.0,orth1,1,089
9,8,0.0,orth1,1,089
9,9,0.06153846153846154,orth1,1,089
9,10,0.0,orth1,1,089
9,11,0.0,orth1,1,089
10,1,0.0,orth1,1,089
10,2,0.0,orth1,1,089
10,3,0.0,orth1,1,089
10,4,0.0,orth1,1,089
10,5,0.0,orth1,1,089
10,6,0.0,orth1,1,089
10,7,0.0,orth1,1,089
10,8,0.0,orth1,1,089
10,9,0.0,orth1,1,089
10,10,0.017241379310344827,orth1,1,089
10,11,0.0,orth1,1,089
11,1,0.0,orth1,1,089
11,2,0.0,orth1,1,089
11,3,0.0,orth1,1,089
11,4,0.0,orth1,1,089
11,5,0.0,orth1,1,089
11,6,0.0,orth1,1,089
11,7,0.0,orth1,1,089
11,8,0.0,orth1,1,089
11,9,0.0,orth1,1,089
11,10,0.0,orth1,1,089
11,11,0.2,orth1,1,089
1,1,0.056179775280898875,orth2,2,089
1,2,0.0,orth2,2,089
1,3,0.0,orth2,2,089
1,4,0.0,orth2,2,089
1,5,0.0,orth2,2,089
1,6,0.0,orth2,2,089
1,7,0.0,orth2,2,089
1,8,0.0,orth2,2,089
1,9,0.0,orth2,2,089
1,10,0.0,orth2,2,089
1,11,0.0,orth2,2,089
2,1,0.0,orth2,2,089
2,2,0.0603448275862069,orth2,2,089
2,3,0.0,orth2,2,089
2,4,0.0,orth2,2,089
2,5,0.0,orth2,2,089
2,6,0.0,orth2,2,089
2,7,0.0,orth2,2,089
2,8,0.0,orth2,2,089
2,9,0.0,orth2,2,089
2,10,0.0,orth2,2,089
2,11,0.0,orth2,2,089
3,1,0.0,orth2,2,089
3,2,0.0,orth2,2,089
3,3,0.0,orth2,2,089
3,4,0.0,orth2,2,089
3,5,0.0,orth2,2,089
3,6,0.0,orth2,2,089
3,7,0.0,orth2,2,089
3,8,0.0,orth2,2,089
3,9,0.0,orth2,2,089
3,10,0.0,orth2,2,089
3,11,0.0,orth2,2,089
4,1,0.0,orth2,2,089
4,2,0.0,orth2,2,089
4,3,0.0,orth2,2,089
4,4,0.088,orth2,2,089
4,5,0.0,orth2,2,089
4,6,0.0,orth2,2,089
4,7,0.0,orth2,2,089
4,8,0.0,orth2,2,089
4,9,0.0,orth2,2,089
4,10,0.0,orth2,2,089
4,11,0.0,orth2,2,089
5,1,0.0,orth2,2,089
5,2,0.0,orth2,2,089
5,3,0.0,orth2,2,089
5,4,0.0,orth2,2,089
5,5,0.0,orth2,2,089
5,6,0.0,orth2,2,089
5,7,0.0,orth2,2,089
5,8,0.0,orth2,2,089
5,9,0.0,orth2,2,089
5,10,0.0,orth2,2,089
5,11,0.0,orth2,2,089
6,1,0.0,orth2,2,089
6,2,0.0,orth2,2,089
6,3,0.0,orth2,2,089
6,4,0.0,orth2,2,089
6,5,0.0,orth2,2,089
6,6,0.16326530612244897,orth2,2,089
6,7,0.0,orth2,2,089
6,8,0.0,orth2,2,089
6,9,0.0,orth2,2,089
6,10,0.0,orth2,2,089
6,11,0.0,orth2,2,089
7,1,0.0,orth2,2,089
7,2,0.0,orth2,2,089
7,3,0.0,orth2,2,089
7,4,0.0,orth2,2,089
7,5,0.0,orth2,2,089
7,6,0.0,orth2,2,089
7,7,0.0,orth2,2,089
7,8,0.0,orth2,2,089
7,9,0.0,orth2,2,089
7,10,0.0,orth2,2,089
7,11,0.0,orth2,2,089
8,1,0.0,orth2,2,089
8,2,0.0,orth2,2,089
8,3,0.0,orth2,2,089
8,4,0.0,orth2,2,089
8,5,0.0,orth2,2,089
8,6,0.0,orth2,2,089
8,7,0.0,orth2,2,089
8,8,0.29906542056074764,orth2,2,089
8,9,0.0,orth2,2,089
8,10,0.0,orth2,2,089
8,11,0.0,orth2,2,089
9,1,0.0,orth2,2,089
9,2,0.0,orth2,2,089
9,3,0.0,orth2,2,089
9,4,0.0,orth2,2,089
9,5,0.0,orth2,2,089
9,6,0.0,orth2,2,089
9,7,0.0,orth2,2,089
9,8,0.0,orth2,2,089
9,9,0.3076923076923077,orth2,2,089
9,10,0.0,orth2,2,089
9,11,0.0,orth2,2,089
10,1,0.0,orth2,2,089
10,2,0.0,orth2,2,089
10,3,0.0,orth2,2,089
10,4,0.0,orth2,2,089
10,5,0.0,orth2,2,089
10,6,0.0,orth2,2,089
10,7,0.0,orth2,2,089
10,8,0.0,orth2,2,089
10,9,0.0,orth2,2,089
10,10,0.0,orth2,2,089
10,11,0.0,orth2,2,089
11,1,0.0,orth2,2,089
11,2,0.0,orth2,2,089
11,3,0.0,orth2,2,089
11,4,0.0,orth2,2,089
11,5,0.0,orth2,2,089
11,6,0.0,orth2,2,089
11,7,0.0,orth2,2,089
11,8,0.0,orth2,2,089
11,9,0.0,orth2,2,089
11,10,0.0,orth2,2,089
11,11,0.2545454545454545,orth2,2,089
1,1,0.056179775280898875,1,orth1,089
1,2,0.0,1,orth1,089
1,3,0.0,1,orth1,089
1,4,0.0,1,orth1,089
1,5,0.0,1,orth1,089
1,6,0.0,1,orth1,089
1,7,0.0,1,orth1,089
1,8,0.0,1,orth1,089
1,9,0.0,1,orth1,089
1,10,0.0,1,orth1,089
1,11,0.0,1,orth1,089
2,1,0.0,1,orth1,089
2,2,0.0603448275862069,1,orth1,089
2,3,0.0,1,orth1,089
2,4,0.0,1,orth1,089
2,5,0.0,1,orth1,089
2,6,0.0,1,orth1,089
2,7,0.0,1,orth1,089
2,8,0.0,1,orth1,089
2,9,0.0,1,orth1,089
2,10,0.0,1,orth1,089
2,11,0.0,1,orth1,089
3,1,0.0,1,orth1,089
3,2,0.0,1,orth1,089
3,3,0.0,1,orth1,089
3,4,0.0,1,orth1,089
3,5,0.0,1,orth1,089
3,6,0.0,1,orth1,089
3,7,0.0,1,orth1,089
3,8,0.0,1,orth1,089
3,9,0.0,1,orth1,089
